mentor_node,mentor_id,struggler_node,struggler_id,shared_module,rank,match_score
http://stonegrove.example/resource/Student_749,749,http://stonegrove.example/resource/Student_1270,1270,,5,0.0
http://stonegrove.example/resource/Student_786,786,http://stonegrove.example/resource/Student_1270,1270,,6,0.0
http://stonegrove.example/resource/Student_2197,2197,http://stonegrove.example/resource/Student_1270,1270,,7,0.0
http://stonegrove.example/resource/Student_1150,1150,http://stonegrove.example/resource/Student_1270,1270,,8,0.0
http://stonegrove.example/resource/Student_23982,23982,http://stonegrove.example/resource/Student_1270,1270,,9,0.0
http://stonegrove.example/resource/Student_8192,8192,http://stonegrove.example/resource/Student_1270,1270,,10,0.0
http://stonegrove.example/resource/Student_16099,16099,http://stonegrove.example/resource/Student_12788,12788,453703,1,1.0
http://stonegrove.example/resource/Student_16099,16099,http://stonegrove.example/resource/Student_12788,12788,453802,1,1.0
http://stonegrove.example/resource/Student_16099,16099,http://stonegrove.example/resource/Student_12788,12788,453901,1,1.0
http://stonegrove.example/resource/Student_23616,23616,http://stonegrove.example/resource/Student_12788,12788,453703,2,1.0
http://stonegrove.example/resource/Student_23616,23616,http://stonegrove.example/resource/Student_12788,12788,453802,2,1.0
http://stonegrove.example/resource/Student_23616,23616,http://stonegrove.example/resource/Student_12788,12788,453901,2,1.0
http://stonegrove.example/resource/Student_5600,5600,http://stonegrove.example/resource/Student_12788,12788,453703,3,1.0
http://stonegrove.example/resource/Student_5600,5600,http://stonegrove.example/resource/Student_12788,12788,453802,3,1.0
http://stonegrove.example/resource/Student_5600,5600,http://stonegrove.example/resource/Student_12788,12788,453901,3,1.0
http://stonegrove.example/resource/Student_14409,14409,http://stonegrove.example/resource/Student_12788,12788,,4,0.3
http://stonegrove.example/resource/Student_8192,8192,http://stonegrove.example/resource/Student_12788,12788,,5,0.3
http://stonegrove.example/resource/Student_11512,11512,http://stonegrove.example/resource/Student_12788,12788,,6,0.0
http://stonegrove.example/resource/Student_14008,14008,http://stonegrove.example/resource/Student_12788,12788,,7,0.0
http://stonegrove.example/resource/Student_11899,11899,http://stonegrove.example/resource/Student_12788,12788,,8,0.0
http://stonegrove.example/resource/Student_13563,13563,http://stonegrove.example/resource/Student_12788,12788,,9,0.0
http://stonegrove.example/resource/Student_14080,14080,http://stonegrove.example/resource/Student_12788,12788,,10,0.0
http://stonegrove.example/resource/Student_10079,10079,http://stonegrove.example/resource/Student_12830,12830,452401,1,1.0
http://stonegrove.example/resource/Student_12986,12986,http://stonegrove.example/resource/Student_12830,12830,452401,2,1.0
http://stonegrove.example/resource/Student_4966,4966,http://stonegrove.example/resource/Student_12830,12830,452401,3,1.0
http://stonegrove.example/resource/Student_32085,32085,http://stonegrove.example/resource/Student_12830,12830,452401,4,1.0
http://stonegrove.example/resource/Student_29956,29956,http://stonegrove.example/resource/Student_12830,12830,452401,5,1.0
http://stonegrove.example/resource/Student_33146,33146,http://stonegrove.example/resource/Student_12830,12830,452401,6,1.0
http://stonegrove.example/resource/Student_6278,6278,http://stonegrove.example/resource/Student_12830,12830,452401,7,1.0
http://stonegrove.example/resource/Student_31700,31700,http://stonegrove.example/resource/Student_12830,12830,452401,8,1.0
http://stonegrove.example/resource/Student_8666,8666,http://stonegrove.example/resource/Student_12830,12830,452401,9,1.0
http://stonegrove.example/resource/Student_14259,14259,http://stonegrove.example/resource/Student_12830,12830,,10,0.0
http://stonegrove.example/resource/Student_28417,28417,http://stonegrove.example/resource/Student_12832,12832,434601,1,1.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_12832,12832,434601,2,1.0
http://stonegrove.example/resource/Student_28133,28133,http://stonegrove.example/resource/Student_12832,12832,434601,3,1.0
http://stonegrove.example/resource/Student_17694,17694,http://stonegrove.example/resource/Student_12832,12832,434601,4,1.0
http://stonegrove.example/resource/Student_16645,16645,http://stonegrove.example/resource/Student_12832,12832,434601,5,1.0
http://stonegrove.example/resource/Student_17570,17570,http://stonegrove.example/resource/Student_12832,12832,434601,6,1.0
http://stonegrove.example/resource/Student_15435,15435,http://stonegrove.example/resource/Student_12832,12832,,7,0.0
http://stonegrove.example/resource/Student_14409,14409,http://stonegrove.example/resource/Student_12832,12832,,8,0.0
http://stonegrove.example/resource/Student_10079,10079,http://stonegrove.example/resource/Student_12832,12832,,9,0.0
http://stonegrove.example/resource/Student_21258,21258,http://stonegrove.example/resource/Student_12832,12832,,10,0.0
http://stonegrove.example/resource/Student_33065,33065,http://stonegrove.example/resource/Student_12871,12871,,1,0.0
http://stonegrove.example/resource/Student_15435,15435,http://stonegrove.example/resource/Student_12871,12871,,2,0.0
http://stonegrove.example/resource/Student_28681,28681,http://stonegrove.example/resource/Student_12871,12871,,3,0.0
http://stonegrove.example/resource/Student_6482,6482,http://stonegrove.example/resource/Student_12871,12871,,4,0.0
http://stonegrove.example/resource/Student_30660,30660,http://stonegrove.example/resource/Student_12871,12871,,5,0.0
http://stonegrove.example/resource/Student_7622,7622,http://stonegrove.example/resource/Student_12871,12871,,6,0.0
http://stonegrove.example/resource/Student_33764,33764,http://stonegrove.example/resource/Student_12871,12871,,7,0.0
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_12871,12871,,8,0.0
http://stonegrove.example/resource/Student_31904,31904,http://stonegrove.example/resource/Student_12871,12871,,9,0.0
http://stonegrove.example/resource/Student_12266,12266,http://stonegrove.example/resource/Student_12871,12871,,10,0.0
http://stonegrove.example/resource/Student_30660,30660,http://stonegrove.example/resource/Student_12911,12911,435901,1,1.0
http://stonegrove.example/resource/Student_30416,30416,http://stonegrove.example/resource/Student_12911,12911,435901,2,1.0
http://stonegrove.example/resource/Student_8661,8661,http://stonegrove.example/resource/Student_12911,12911,435901,3,1.0
http://stonegrove.example/resource/Student_31374,31374,http://stonegrove.example/resource/Student_12911,12911,435901,4,1.0
http://stonegrove.example/resource/Student_17955,17955,http://stonegrove.example/resource/Student_12911,12911,435901,5,1.0
http://stonegrove.example/resource/Student_12266,12266,http://stonegrove.example/resource/Student_12911,12911,435901,6,1.0
http://stonegrove.example/resource/Student_20819,20819,http://stonegrove.example/resource/Student_12911,12911,435901,7,1.0
http://stonegrove.example/resource/Student_21398,21398,http://stonegrove.example/resource/Student_12911,12911,435901,8,1.0
http://stonegrove.example/resource/Student_3417,3417,http://stonegrove.example/resource/Student_12911,12911,435901,9,1.0
http://stonegrove.example/resource/Student_32223,32223,http://stonegrove.example/resource/Student_12911,12911,435901,10,1.0
http://stonegrove.example/resource/Student_16963,16963,http://stonegrove.example/resource/Student_12917,12917,434602,1,1.0
http://stonegrove.example/resource/Student_16963,16963,http://stonegrove.example/resource/Student_12917,12917,434701,1,1.0
http://stonegrove.example/resource/Student_6559,6559,http://stonegrove.example/resource/Student_12917,12917,434602,2,1.0
http://stonegrove.example/resource/Student_6559,6559,http://stonegrove.example/resource/Student_12917,12917,434701,2,1.0
http://stonegrove.example/resource/Student_21231,21231,http://stonegrove.example/resource/Student_12917,12917,434602,3,1.0
http://stonegrove.example/resource/Student_21231,21231,http://stonegrove.example/resource/Student_12917,12917,434701,3,1.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_12917,12917,,4,0.3
http://stonegrove.example/resource/Student_12986,12986,http://stonegrove.example/resource/Student_12917,12917,,5,0.0
http://stonegrove.example/resource/Student_11512,11512,http://stonegrove.example/resource/Student_12917,12917,,6,0.0
http://stonegrove.example/resource/Student_14954,14954,http://stonegrove.example/resource/Student_12917,12917,,7,0.0
http://stonegrove.example/resource/Student_14259,14259,http://stonegrove.example/resource/Student_12917,12917,,8,0.0
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_12917,12917,,9,0.0
http://stonegrove.example/resource/Student_11899,11899,http://stonegrove.example/resource/Student_12917,12917,,10,0.0
http://stonegrove.example/resource/Student_16963,16963,http://stonegrove.example/resource/Student_12925,12925,434602,1,1.0
http://stonegrove.example/resource/Student_16963,16963,http://stonegrove.example/resource/Student_12925,12925,434701,1,1.0
http://stonegrove.example/resource/Student_21231,21231,http://stonegrove.example/resource/Student_12925,12925,434602,2,1.0
http://stonegrove.example/resource/Student_21231,21231,http://stonegrove.example/resource/Student_12925,12925,434701,2,1.0
http://stonegrove.example/resource/Student_6559,6559,http://stonegrove.example/resource/Student_12925,12925,434602,3,1.0
http://stonegrove.example/resource/Student_6559,6559,http://stonegrove.example/resource/Student_12925,12925,434701,3,1.0
http://stonegrove.example/resource/Student_28417,28417,http://stonegrove.example/resource/Student_12925,12925,,4,0.3
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_12925,12925,,5,0.3
http://stonegrove.example/resource/Student_12986,12986,http://stonegrove.example/resource/Student_12925,12925,,6,0.0
http://stonegrove.example/resource/Student_26631,26631,http://stonegrove.example/resource/Student_12925,12925,,7,0.0
http://stonegrove.example/resource/Student_11512,11512,http://stonegrove.example/resource/Student_12925,12925,,8,0.0
http://stonegrove.example/resource/Student_14954,14954,http://stonegrove.example/resource/Student_12925,12925,,9,0.0
http://stonegrove.example/resource/Student_14008,14008,http://stonegrove.example/resource/Student_12925,12925,,10,0.0
http://stonegrove.example/resource/Student_13595,13595,http://stonegrove.example/resource/Student_12937,12937,4351002,1,1.0
http://stonegrove.example/resource/Student_13595,13595,http://stonegrove.example/resource/Student_12937,12937,4351101,1,1.0
http://stonegrove.example/resource/Student_13595,13595,http://stonegrove.example/resource/Student_12937,12937,435903,1,1.0
http://stonegrove.example/resource/Student_21398,21398,http://stonegrove.example/resource/Student_12937,12937,,2,0.3
http://stonegrove.example/resource/Student_32223,32223,http://stonegrove.example/resource/Student_12937,12937,,3,0.3
http://stonegrove.example/resource/Student_20819,20819,http://stonegrove.example/resource/Student_12937,12937,,4,0.3
http://stonegrove.example/resource/Student_31904,31904,http://stonegrove.example/resource/Student_12937,12937,,5,0.3
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_12937,12937,,6,0.0
http://stonegrove.example/resource/Student_12274,12274,http://stonegrove.example/resource/Student_12937,12937,,7,0.0
http://stonegrove.example/resource/Student_11899,11899,http://stonegrove.example/resource/Student_12937,12937,,8,0.0
http://stonegrove.example/resource/Student_23779,23779,http://stonegrove.example/resource/Student_12937,12937,,9,0.0
http://stonegrove.example/resource/Student_15753,15753,http://stonegrove.example/resource/Student_12937,12937,,10,0.0
http://stonegrove.example/resource/Student_12266,12266,http://stonegrove.example/resource/Student_12939,12939,435901,1,1.0
http://stonegrove.example/resource/Student_11430,11430,http://stonegrove.example/resource/Student_12939,12939,435901,2,1.0
http://stonegrove.example/resource/Student_30660,30660,http://stonegrove.example/resource/Student_12939,12939,435901,3,1.0
http://stonegrove.example/resource/Student_8661,8661,http://stonegrove.example/resource/Student_12939,12939,435901,4,1.0
http://stonegrove.example/resource/Student_31374,31374,http://stonegrove.example/resource/Student_12939,12939,435901,5,1.0
http://stonegrove.example/resource/Student_17955,17955,http://stonegrove.example/resource/Student_12939,12939,435901,6,1.0
http://stonegrove.example/resource/Student_7622,7622,http://stonegrove.example/resource/Student_12939,12939,435901,7,1.0
http://stonegrove.example/resource/Student_20819,20819,http://stonegrove.example/resource/Student_12939,12939,435901,8,1.0
http://stonegrove.example/resource/Student_31904,31904,http://stonegrove.example/resource/Student_12939,12939,435901,9,1.0
http://stonegrove.example/resource/Student_30416,30416,http://stonegrove.example/resource/Student_12939,12939,435901,10,1.0
http://stonegrove.example/resource/Student_14008,14008,http://stonegrove.example/resource/Student_12948,12948,433301,1,1.0
http://stonegrove.example/resource/Student_24428,24428,http://stonegrove.example/resource/Student_12948,12948,433301,2,1.0
http://stonegrove.example/resource/Student_33833,33833,http://stonegrove.example/resource/Student_12948,12948,433301,3,1.0
http://stonegrove.example/resource/Student_7402,7402,http://stonegrove.example/resource/Student_12948,12948,433301,4,1.0
http://stonegrove.example/resource/Student_34009,34009,http://stonegrove.example/resource/Student_12948,12948,433301,5,1.0
http://stonegrove.example/resource/Student_12986,12986,http://stonegrove.example/resource/Student_12948,12948,,6,0.0
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_12948,12948,,7,0.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_12948,12948,,8,0.0
http://stonegrove.example/resource/Student_29893,29893,http://stonegrove.example/resource/Student_12948,12948,,9,0.0
http://stonegrove.example/resource/Student_6278,6278,http://stonegrove.example/resource/Student_12948,12948,,10,0.0
http://stonegrove.example/resource/Student_31368,31368,http://stonegrove.example/resource/Student_12975,12975,411103,1,0.475
http://stonegrove.example/resource/Student_6420,6420,http://stonegrove.example/resource/Student_12975,12975,,2,0.0
http://stonegrove.example/resource/Student_29893,29893,http://stonegrove.example/resource/Student_12975,12975,,3,0.0
http://stonegrove.example/resource/Student_33764,33764,http://stonegrove.example/resource/Student_12975,12975,,4,0.0
http://stonegrove.example/resource/Student_25019,25019,http://stonegrove.example/resource/Student_12975,12975,,5,0.0
http://stonegrove.example/resource/Student_6473,6473,http://stonegrove.example/resource/Student_12975,12975,,6,0.0
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_12975,12975,,7,0.0
http://stonegrove.example/resource/Student_5576,5576,http://stonegrove.example/resource/Student_12975,12975,,8,0.0
http://stonegrove.example/resource/Student_25605,25605,http://stonegrove.example/resource/Student_12975,12975,,9,0.0
http://stonegrove.example/resource/Student_8192,8192,http://stonegrove.example/resource/Student_12975,12975,,10,0.0
http://stonegrove.example/resource/Student_13211,13211,http://stonegrove.example/resource/Student_13006,13006,4531002,1,0.86
http://stonegrove.example/resource/Student_13211,13211,http://stonegrove.example/resource/Student_13006,13006,4531101,1,0.86
http://stonegrove.example/resource/Student_13211,13211,http://stonegrove.example/resource/Student_13006,13006,453804,1,0.86
http://stonegrove.example/resource/Student_13211,13211,http://stonegrove.example/resource/Student_13006,13006,453903,1,0.86
http://stonegrove.example/resource/Student_17955,17955,http://stonegrove.example/resource/Student_13006,13006,,2,0.0
http://stonegrove.example/resource/Student_31374,31374,http://stonegrove.example/resource/Student_13006,13006,,3,0.0
http://stonegrove.example/resource/Student_30660,30660,http://stonegrove.example/resource/Student_13006,13006,,4,0.0
http://stonegrove.example/resource/Student_25019,25019,http://stonegrove.example/resource/Student_13006,13006,,5,0.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_13006,13006,,6,0.0
http://stonegrove.example/resource/Student_28417,28417,http://stonegrove.example/resource/Student_13006,13006,,7,0.0
http://stonegrove.example/resource/Student_33016,33016,http://stonegrove.example/resource/Student_13006,13006,,8,0.0
http://stonegrove.example/resource/Student_32461,32461,http://stonegrove.example/resource/Student_13006,13006,,9,0.0
http://stonegrove.example/resource/Student_6772,6772,http://stonegrove.example/resource/Student_13006,13006,,10,0.0
http://stonegrove.example/resource/Student_29893,29893,http://stonegrove.example/resource/Student_13058,13058,441101,1,1.0
http://stonegrove.example/resource/Student_21258,21258,http://stonegrove.example/resource/Student_13058,13058,441101,2,1.0
http://stonegrove.example/resource/Student_33764,33764,http://stonegrove.example/resource/Student_13058,13058,441101,3,1.0
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_13058,13058,441101,4,1.0
http://stonegrove.example/resource/Student_14259,14259,http://stonegrove.example/resource/Student_13058,13058,441101,5,1.0
http://stonegrove.example/resource/Student_6473,6473,http://stonegrove.example/resource/Student_13058,13058,441101,6,1.0
http://stonegrove.example/resource/Student_24691,24691,http://stonegrove.example/resource/Student_13058,13058,441101,7,1.0
http://stonegrove.example/resource/Student_11899,11899,http://stonegrove.example/resource/Student_13058,13058,441101,8,1.0
http://stonegrove.example/resource/Student_3884,3884,http://stonegrove.example/resource/Student_13058,13058,441101,9,1.0
http://stonegrove.example/resource/Student_11512,11512,http://stonegrove.example/resource/Student_13058,13058,441101,10,1.0
http://stonegrove.example/resource/Student_14409,14409,http://stonegrove.example/resource/Student_13150,13150,,1,0.3
http://stonegrove.example/resource/Student_10345,10345,http://stonegrove.example/resource/Student_13150,13150,,2,0.3
http://stonegrove.example/resource/Student_8192,8192,http://stonegrove.example/resource/Student_13150,13150,,3,0.3
http://stonegrove.example/resource/Student_3146,3146,http://stonegrove.example/resource/Student_13150,13150,,4,0.0
http://stonegrove.example/resource/Student_25605,25605,http://stonegrove.example/resource/Student_13150,13150,,5,0.0
http://stonegrove.example/resource/Student_12274,12274,http://stonegrove.example/resource/Student_13150,13150,,6,0.0
http://stonegrove.example/resource/Student_11512,11512,http://stonegrove.example/resource/Student_13150,13150,,7,0.0
http://stonegrove.example/resource/Student_13563,13563,http://stonegrove.example/resource/Student_13150,13150,,8,0.0
http://stonegrove.example/resource/Student_13444,13444,http://stonegrove.example/resource/Student_13150,13150,,9,0.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_13150,13150,,10,0.0
http://stonegrove.example/resource/Student_33626,33626,http://stonegrove.example/resource/Student_13165,13165,4361402,1,1.0
http://stonegrove.example/resource/Student_33626,33626,http://stonegrove.example/resource/Student_13165,13165,4361501,1,1.0
http://stonegrove.example/resource/Student_30999,30999,http://stonegrove.example/resource/Student_13165,13165,4361402,2,1.0
http://stonegrove.example/resource/Student_30999,30999,http://stonegrove.example/resource/Student_13165,13165,4361501,2,1.0
http://stonegrove.example/resource/Student_30293,30293,http://stonegrove.example/resource/Student_13165,13165,4361402,3,1.0
http://stonegrove.example/resource/Student_30293,30293,http://stonegrove.example/resource/Student_13165,13165,4361501,3,1.0
http://stonegrove.example/resource/Student_6482,6482,http://stonegrove.example/resource/Student_13165,13165,,4,0.3
http://stonegrove.example/resource/Student_6111,6111,http://stonegrove.example/resource/Student_13165,13165,,5,0.0
http://stonegrove.example/resource/Student_9642,9642,http://stonegrove.example/resource/Student_13165,13165,,6,0.0
http://stonegrove.example/resource/Student_8192,8192,http://stonegrove.example/resource/Student_13165,13165,,7,0.0
http://stonegrove.example/resource/Student_8666,8666,http://stonegrove.example/resource/Student_13165,13165,,8,0.0
http://stonegrove.example/resource/Student_23982,23982,http://stonegrove.example/resource/Student_13165,13165,,9,0.0
http://stonegrove.example/resource/Student_28417,28417,http://stonegrove.example/resource/Student_13165,13165,,10,0.0
http://stonegrove.example/resource/Student_26296,26296,http://stonegrove.example/resource/Student_13330,13330,452402,1,1.0
http://stonegrove.example/resource/Student_26296,26296,http://stonegrove.example/resource/Student_13330,13330,452501,1,1.0
http://stonegrove.example/resource/Student_3250,3250,http://stonegrove.example/resource/Student_13330,13330,452402,2,1.0
http://stonegrove.example/resource/Student_3250,3250,http://stonegrove.example/resource/Student_13330,13330,452501,2,1.0
http://stonegrove.example/resource/Student_27324,27324,http://stonegrove.example/resource/Student_13330,13330,452402,3,1.0
http://stonegrove.example/resource/Student_27324,27324,http://stonegrove.example/resource/Student_13330,13330,452501,3,1.0
http://stonegrove.example/resource/Student_32644,32644,http://stonegrove.example/resource/Student_13330,13330,452402,4,1.0
http://stonegrove.example/resource/Student_32644,32644,http://stonegrove.example/resource/Student_13330,13330,452501,4,1.0
http://stonegrove.example/resource/Student_7017,7017,http://stonegrove.example/resource/Student_13330,13330,452402,5,1.0
http://stonegrove.example/resource/Student_7017,7017,http://stonegrove.example/resource/Student_13330,13330,452501,5,1.0
http://stonegrove.example/resource/Student_749,749,http://stonegrove.example/resource/Student_13330,13330,452402,6,1.0
http://stonegrove.example/resource/Student_749,749,http://stonegrove.example/resource/Student_13330,13330,452501,6,1.0
http://stonegrove.example/resource/Student_32085,32085,http://stonegrove.example/resource/Student_13330,13330,,7,0.3
http://stonegrove.example/resource/Student_8666,8666,http://stonegrove.example/resource/Student_13330,13330,,8,0.3
http://stonegrove.example/resource/Student_33146,33146,http://stonegrove.example/resource/Student_13330,13330,,9,0.3
http://stonegrove.example/resource/Student_12899,12899,http://stonegrove.example/resource/Student_13330,13330,,10,0.0
http://stonegrove.example/resource/Student_14080,14080,http://stonegrove.example/resource/Student_13345,13345,4361401,1,1.0
http://stonegrove.example/resource/Student_8600,8600,http://stonegrove.example/resource/Student_13345,13345,4361401,2,1.0
http://stonegrove.example/resource/Student_14954,14954,http://stonegrove.example/resource/Student_13345,13345,4361401,3,1.0
http://stonegrove.example/resource/Student_6482,6482,http://stonegrove.example/resource/Student_13345,13345,4361401,4,1.0
http://stonegrove.example/resource/Student_25019,25019,http://stonegrove.example/resource/Student_13345,13345,4361401,5,1.0
http://stonegrove.example/resource/Student_28681,28681,http://stonegrove.example/resource/Student_13345,13345,4361401,6,1.0
http://stonegrove.example/resource/Student_32699,32699,http://stonegrove.example/resource/Student_13345,13345,4361401,7,1.0
http://stonegrove.example/resource/Student_9307,9307,http://stonegrove.example/resource/Student_13345,13345,4361401,8,1.0
http://stonegrove.example/resource/Student_4116,4116,http://stonegrove.example/resource/Student_13345,13345,4361401,9,1.0
http://stonegrove.example/resource/Student_33016,33016,http://stonegrove.example/resource/Student_13345,13345,4361401,10,1.0
http://stonegrove.example/resource/Student_26785,26785,http://stonegrove.example/resource/Student_13379,13379,4351003,1,1.0
http://stonegrove.example/resource/Student_26785,26785,http://stonegrove.example/resource/Student_13379,13379,4351102,1,1.0
http://stonegrove.example/resource/Student_26785,26785,http://stonegrove.example/resource/Student_13379,13379,4351201,1,1.0
http://stonegrove.example/resource/Student_26785,26785,http://stonegrove.example/resource/Student_13379,13379,435904,1,1.0
http://stonegrove.example/resource/Student_20240,20240,http://stonegrove.example/resource/Student_13379,13379,4351003,2,1.0
http://stonegrove.example/resource/Student_20240,20240,http://stonegrove.example/resource/Student_13379,13379,4351102,2,1.0
http://stonegrove.example/resource/Student_20240,20240,http://stonegrove.example/resource/Student_13379,13379,4351201,2,1.0
http://stonegrove.example/resource/Student_20240,20240,http://stonegrove.example/resource/Student_13379,13379,435904,2,1.0
http://stonegrove.example/resource/Student_3417,3417,http://stonegrove.example/resource/Student_13379,13379,,3,0.3
http://stonegrove.example/resource/Student_8661,8661,http://stonegrove.example/resource/Student_13379,13379,,4,0.3
http://stonegrove.example/resource/Student_20819,20819,http://stonegrove.example/resource/Student_13379,13379,,5,0.3
http://stonegrove.example/resource/Student_7148,7148,http://stonegrove.example/resource/Student_13379,13379,,6,0.3
http://stonegrove.example/resource/Student_1211,1211,http://stonegrove.example/resource/Student_13379,13379,,7,0.0
http://stonegrove.example/resource/Student_21258,21258,http://stonegrove.example/resource/Student_13379,13379,,8,0.0
http://stonegrove.example/resource/Student_8600,8600,http://stonegrove.example/resource/Student_13379,13379,,9,0.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_13379,13379,,10,0.0
http://stonegrove.example/resource/Student_786,786,http://stonegrove.example/resource/Student_1338,1338,441101,1,1.0
http://stonegrove.example/resource/Student_17948,17948,http://stonegrove.example/resource/Student_1338,1338,441101,2,1.0
http://stonegrove.example/resource/Student_3884,3884,http://stonegrove.example/resource/Student_1338,1338,441101,3,1.0
http://stonegrove.example/resource/Student_2197,2197,http://stonegrove.example/resource/Student_1338,1338,441101,4,1.0
http://stonegrove.example/resource/Student_1354,1354,http://stonegrove.example/resource/Student_1338,1338,441101,5,1.0
http://stonegrove.example/resource/Student_14259,14259,http://stonegrove.example/resource/Student_1338,1338,441101,6,1.0
http://stonegrove.example/resource/Student_29893,29893,http://stonegrove.example/resource/Student_1338,1338,441101,7,1.0
http://stonegrove.example/resource/Student_7948,7948,http://stonegrove.example/resource/Student_1338,1338,441101,8,1.0
http://stonegrove.example/resource/Student_11512,11512,http://stonegrove.example/resource/Student_1338,1338,441101,9,1.0
http://stonegrove.example/resource/Student_6420,6420,http://stonegrove.example/resource/Student_1338,1338,441101,10,1.0
http://stonegrove.example/resource/Student_31030,31030,http://stonegrove.example/resource/Student_13424,13424,,1,0.3
http://stonegrove.example/resource/Student_29283,29283,http://stonegrove.example/resource/Student_13424,13424,,2,0.3
http://stonegrove.example/resource/Student_11430,11430,http://stonegrove.example/resource/Student_13424,13424,,3,0.0
http://stonegrove.example/resource/Student_21398,21398,http://stonegrove.example/resource/Student_13424,13424,,4,0.0
http://stonegrove.example/resource/Student_31374,31374,http://stonegrove.example/resource/Student_13424,13424,,5,0.0
http://stonegrove.example/resource/Student_7622,7622,http://stonegrove.example/resource/Student_13424,13424,,6,0.0
http://stonegrove.example/resource/Student_184,184,http://stonegrove.example/resource/Student_13424,13424,,7,0.0
http://stonegrove.example/resource/Student_30660,30660,http://stonegrove.example/resource/Student_13424,13424,,8,0.0
http://stonegrove.example/resource/Student_31904,31904,http://stonegrove.example/resource/Student_13424,13424,,9,0.0
http://stonegrove.example/resource/Student_3417,3417,http://stonegrove.example/resource/Student_13424,13424,,10,0.0
http://stonegrove.example/resource/Student_12266,12266,http://stonegrove.example/resource/Student_13442,13442,435901,1,1.0
http://stonegrove.example/resource/Student_11430,11430,http://stonegrove.example/resource/Student_13442,13442,435901,2,1.0
http://stonegrove.example/resource/Student_17955,17955,http://stonegrove.example/resource/Student_13442,13442,435901,3,1.0
http://stonegrove.example/resource/Student_20819,20819,http://stonegrove.example/resource/Student_13442,13442,435901,4,1.0
http://stonegrove.example/resource/Student_30416,30416,http://stonegrove.example/resource/Student_13442,13442,435901,5,1.0
http://stonegrove.example/resource/Student_30660,30660,http://stonegrove.example/resource/Student_13442,13442,435901,6,1.0
http://stonegrove.example/resource/Student_7622,7622,http://stonegrove.example/resource/Student_13442,13442,435901,7,1.0
http://stonegrove.example/resource/Student_32223,32223,http://stonegrove.example/resource/Student_13442,13442,435901,8,1.0
http://stonegrove.example/resource/Student_31374,31374,http://stonegrove.example/resource/Student_13442,13442,435901,9,1.0
http://stonegrove.example/resource/Student_21398,21398,http://stonegrove.example/resource/Student_13442,13442,435901,10,1.0
http://stonegrove.example/resource/Student_28887,28887,http://stonegrove.example/resource/Student_13451,13451,442502,1,0.44
http://stonegrove.example/resource/Student_25528,25528,http://stonegrove.example/resource/Student_13451,13451,,2,0.3
http://stonegrove.example/resource/Student_31700,31700,http://stonegrove.example/resource/Student_13451,13451,,3,0.0
http://stonegrove.example/resource/Student_8666,8666,http://stonegrove.example/resource/Student_13451,13451,,4,0.0
http://stonegrove.example/resource/Student_33764,33764,http://stonegrove.example/resource/Student_13451,13451,,5,0.0
http://stonegrove.example/resource/Student_29893,29893,http://stonegrove.example/resource/Student_13451,13451,,6,0.0
http://stonegrove.example/resource/Student_33146,33146,http://stonegrove.example/resource/Student_13451,13451,,7,0.0
http://stonegrove.example/resource/Student_28417,28417,http://stonegrove.example/resource/Student_13451,13451,,8,0.0
http://stonegrove.example/resource/Student_11899,11899,http://stonegrove.example/resource/Student_13451,13451,,9,0.0
http://stonegrove.example/resource/Student_34009,34009,http://stonegrove.example/resource/Student_13451,13451,,10,0.0
http://stonegrove.example/resource/Student_28133,28133,http://stonegrove.example/resource/Student_13582,13582,434601,1,1.0
http://stonegrove.example/resource/Student_28417,28417,http://stonegrove.example/resource/Student_13582,13582,434601,2,1.0
http://stonegrove.example/resource/Student_31260,31260,http://stonegrove.example/resource/Student_13582,13582,434601,3,1.0
http://stonegrove.example/resource/Student_16645,16645,http://stonegrove.example/resource/Student_13582,13582,434601,4,1.0
http://stonegrove.example/resource/Student_17694,17694,http://stonegrove.example/resource/Student_13582,13582,434601,5,1.0
http://stonegrove.example/resource/Student_9642,9642,http://stonegrove.example/resource/Student_13582,13582,434601,6,1.0
http://stonegrove.example/resource/Student_14080,14080,http://stonegrove.example/resource/Student_13582,13582,,7,0.0
http://stonegrove.example/resource/Student_14954,14954,http://stonegrove.example/resource/Student_13582,13582,,8,0.0
http://stonegrove.example/resource/Student_10079,10079,http://stonegrove.example/resource/Student_13582,13582,,9,0.0
